0?09:15?10:15?60?(45+15)?Masatoshi?Imada?Variational studies on quantum many-body problems and spectroscopic experimental data?spotlight?imada?University of Tokyo
1?10:15?10:50?35?(25+10)?Martin?Gärttner?Variational learning of quantum states on spiking neuromorphic hardware?regular?garttner?Heidelberg University
2?10:50?11:25?30??Break???break?break?EPFL
3?11:25?12:00?35?(25+10)?Martin?Kliesch?Fast gradient estimation for variational quantum algorithms ?regular?kliesch?Heinrich Heine University Düsseldorf
4?12:00?13:15?1:15??Lunch???break?lunch?EPFL
5?13:15?14:15?60?(45+15)?Titus?Neupert?A tasting menu of three frustrated quantum magnets?spotlight?neupert?University of Zurich
4?14:15?14:50?35?(25+10)?Pauline?Ollitrault?Molecular quantum dynamics: a quantum computing perspective?regular?ollitrault?IBM Research
2?14:50?15:20?30??Break???break?break?EPFL
5?15:20?15:55?35?(25+10)?Tom?O'Brien?TBA?regular?o'brien?Google Quantum AI
6?15:55?16:30?35?(25+10)?Guglielmo?Mazzola?Quantum (computing and) Monte Carlo?regular?mazzola?University of Zurich
7?16:30?17:45?75??Discussion???discuss?--?
