0?09:15?09:30?15??Welcome???organizers? ?Argonne National Laboratory
1?09:30?10:30?60?(45+15)?Sophia?Economou?Efficient variational quantum algorithms?spotlight?economou?Virginia Tech
2?10:30?11:05?35?(25+10)?Patrick?Hümbeli?Entanglement Forging with generative neural network models?regular?humbeli?Menten AI
3?11:35?12:10?35?(25+10)?George?Booth?A Bayesian machine-learning approach to the quantum many-body problem?regular?booth?King's College London 
4?12:10?12:45?35?(25+10)?Markus?Schmitt?Neural quantum states to simulate non-equilibrium quantum matter?regular?schmitt?University of Cologne
5?14:00?14:35?35?(25+10)?Yusuke?Nomura?Artificial neural networks for exploring quantum many-body physics?regular?nomura?Keio University
6?14:35?15:10?35?(25+10)?Attila?Szabó?Symmetries in neural quantum states: group-convolutional networks and Pfaffians?regular?szabo?University of Oxford
7?15:40?16:00?20?(15+5)?Tom?Vieijra?Physically motivated inductive biases: incorporating continuous symmetries in neural quantum states?short?vieijra?Ghent University
8?16:00?16:35?35?(25+10)?Christian?Kokail?Learning Entanglement in Variational Quantum Simulation?regular?kokail?University of Innsbruck
9?16:35?17:35?60??Posters???posters?--?University of Innsbruck
